,precision,recall,f1-score,support
62,0.7076923076923077,0.989247311827957,0.8251121076233183,93.0
63,1.0,0.5714285714285714,0.7272727272727273,42.0
64,0.9038461538461539,0.9690721649484536,0.9353233830845771,97.0
65,0.8383838383838383,0.9540229885057471,0.8924731182795698,87.0
66,1.0,0.19230769230769232,0.32258064516129037,52.0
67,0.912621359223301,0.9894736842105263,0.9494949494949495,95.0
68,0.9397590361445783,0.9629629629629629,0.9512195121951219,81.0
69,0.9577464788732394,0.9855072463768116,0.9714285714285714,69.0
70,0.8240740740740741,0.9888888888888889,0.8989898989898991,90.0
71,0.9036144578313253,0.8823529411764706,0.8928571428571428,85.0
72,0.8899082568807339,0.9603960396039604,0.9238095238095239,101.0
73,0.8,0.13793103448275862,0.2352941176470588,29.0
74,0.8677685950413223,0.9905660377358491,0.9251101321585904,106.0
75,0.84375,0.9529411764705882,0.8950276243093922,85.0
76,0.0,0.0,0.0,5.0
77,0.8924731182795699,0.9021739130434783,0.8972972972972973,92.0
78,0.828125,0.8983050847457628,0.8617886178861789,59.0
79,0.8765432098765432,0.9861111111111112,0.9281045751633987,72.0
80,1.0,0.5,0.6666666666666666,48.0
81,0.9236641221374046,0.9603174603174603,0.9416342412451363,126.0
82,0.6642335766423357,0.978494623655914,0.7913043478260868,93.0
83,0.9058823529411765,0.8555555555555555,0.88,90.0
84,0.8020833333333334,0.9058823529411765,0.850828729281768,85.0
85,0.7280701754385965,1.0,0.8426395939086295,83.0
86,0.7241379310344828,0.4666666666666667,0.5675675675675675,45.0
87,1.0,0.9387755102040817,0.968421052631579,49.0
88,0.0,0.0,0.0,34.0
89,0.8736842105263158,0.9880952380952381,0.9273743016759777,84.0
90,0.8695652173913043,0.975609756097561,0.9195402298850575,82.0
91,0.88,0.9887640449438202,0.9312169312169312,89.0
92,0.9135802469135802,1.0,0.9548387096774192,74.0
93,0.7964601769911505,0.9782608695652174,0.8780487804878049,92.0
94,0.8823529411764706,1.0,0.9375,105.0
95,0.8452380952380952,0.8658536585365854,0.8554216867469879,82.0
96,0.7476635514018691,0.9876543209876543,0.8510638297872339,81.0
97,0.8034188034188035,0.9894736842105263,0.8867924528301887,95.0
98,0.9259259259259259,0.974025974025974,0.949367088607595,77.0
99,0.9012345679012346,0.8588235294117647,0.8795180722891566,85.0
100,0.8,0.12121212121212122,0.2105263157894737,33.0
101,0.7169811320754716,0.987012987012987,0.8306010928961748,77.0
102,0.75,0.44680851063829785,0.56,47.0
103,0.8790322580645161,1.0,0.9356223175965666,109.0
104,0.751937984496124,0.9897959183673469,0.8546255506607928,98.0
105,0.9696969696969697,0.8,0.8767123287671234,80.0
106,0.8846153846153846,1.0,0.9387755102040816,92.0
107,0.8468468468468469,1.0,0.9170731707317074,94.0
108,0.717741935483871,1.0,0.835680751173709,89.0
109,0.7549019607843137,1.0,0.8603351955307262,77.0
110,0.7802197802197802,0.9726027397260274,0.8658536585365854,73.0
111,1.0,0.13157894736842105,0.23255813953488372,38.0
112,0.9166666666666666,0.8571428571428571,0.8859060402684563,77.0
113,0.9272727272727272,1.0,0.9622641509433962,102.0
114,0.941747572815534,0.9897959183673469,0.9651741293532338,98.0
115,0.8857142857142857,1.0,0.9393939393939393,93.0
116,0.8411214953271028,1.0,0.9137055837563453,90.0
117,0.8473282442748091,0.9736842105263158,0.9061224489795918,114.0
118,0.9104477611940298,0.8714285714285714,0.8905109489051095,70.0
119,0.8446601941747572,0.9560439560439561,0.8969072164948453,91.0
120,0.7863247863247863,0.989247311827957,0.8761904761904762,93.0
121,0.7368421052631579,0.98989898989899,0.8448275862068965,99.0
122,1.0,0.5454545454545454,0.7058823529411764,33.0
123,0.9494949494949495,0.9591836734693877,0.9543147208121828,98.0
124,0.7638888888888888,0.9649122807017544,0.8527131782945737,57.0
125,0.7706422018348624,1.0,0.8704663212435233,84.0
126,0.8640776699029126,1.0,0.9270833333333333,89.0
127,0.7478260869565218,0.9247311827956989,0.826923076923077,93.0
128,1.0,0.14285714285714285,0.25,35.0
129,1.0,0.6382978723404256,0.7792207792207793,47.0
130,0.8163265306122449,0.975609756097561,0.888888888888889,82.0
131,0.875,0.9506172839506173,0.9112426035502958,81.0
132,0.5208333333333334,0.6578947368421053,0.5813953488372092,38.0
133,0.803921568627451,0.6949152542372882,0.7454545454545455,59.0
134,0.9081632653061225,0.9888888888888889,0.946808510638298,90.0
135,0.9074074074074074,1.0,0.9514563106796117,98.0
136,0.8494623655913979,0.9404761904761905,0.8926553672316385,84.0
137,1.0,0.8205128205128205,0.9014084507042254,39.0
138,1.0,0.7142857142857143,0.8333333333333333,56.0
139,0.9148936170212766,0.945054945054945,0.9297297297297297,91.0
140,0.9019607843137255,0.9787234042553191,0.9387755102040817,94.0
141,0.7246376811594203,0.7692307692307693,0.7462686567164178,65.0
142,0.8899082568807339,0.9897959183673469,0.9371980676328503,98.0
143,0.8936170212765957,0.6363636363636364,0.7433628318584069,66.0
144,0.7477477477477478,0.9764705882352941,0.8469387755102041,85.0
145,0.8055555555555556,0.9666666666666667,0.8787878787878789,90.0
146,0.7,0.9905660377358491,0.8203125,106.0
147,0.65,0.975,0.78,80.0
148,0.5909090909090909,0.9285714285714286,0.7222222222222223,56.0
149,0.7619047619047619,0.9142857142857143,0.8311688311688312,70.0
150,0.811965811965812,0.9895833333333334,0.8920187793427231,96.0
151,0.9770114942528736,0.9139784946236559,0.9444444444444445,93.0
152,0.8765432098765432,0.8255813953488372,0.8502994011976048,86.0
153,1.0,0.43137254901960786,0.6027397260273972,51.0
154,0.868421052631579,0.9611650485436893,0.9124423963133641,103.0
155,1.0,0.32727272727272727,0.4931506849315069,55.0
156,0.8823529411764706,1.0,0.9375,105.0
157,0.6329113924050633,0.8333333333333334,0.7194244604316549,60.0
158,1.0,0.9487179487179487,0.9736842105263158,39.0
159,0.9705882352941176,0.6111111111111112,0.7499999999999999,54.0
160,1.0,0.15384615384615385,0.2666666666666667,52.0
161,1.0,0.09523809523809523,0.17391304347826084,21.0
162,0.96,0.42857142857142855,0.5925925925925924,56.0
163,0.7692307692307693,0.989010989010989,0.8653846153846154,91.0
164,0.6589147286821705,0.9659090909090909,0.783410138248848,88.0
165,0.9,0.989010989010989,0.9424083769633509,91.0
166,0.9072164948453608,0.946236559139785,0.9263157894736843,93.0
167,0.9,0.7377049180327869,0.8108108108108109,61.0
168,0.9148936170212766,0.9555555555555556,0.9347826086956522,90.0
169,0.8632478632478633,0.9711538461538461,0.9140271493212669,104.0
170,0.9375,0.7142857142857143,0.8108108108108109,63.0
171,0.9065420560747663,1.0,0.9509803921568627,97.0
172,0.8017241379310345,1.0,0.8899521531100478,93.0
173,0.0,0.0,0.0,3.0
174,0.8552631578947368,0.8666666666666667,0.8609271523178809,75.0
175,0.8333333333333334,0.9259259259259259,0.8771929824561403,81.0
176,0.8983050847457628,0.828125,0.8617886178861789,64.0
177,0.8648648648648649,0.7272727272727273,0.7901234567901235,44.0
178,0.8598130841121495,1.0,0.9246231155778893,92.0
179,0.7857142857142857,0.41509433962264153,0.54320987654321,53.0
180,0.7884615384615384,0.9534883720930233,0.8631578947368421,86.0
181,0.8715596330275229,0.979381443298969,0.9223300970873787,97.0
182,0.8953488372093024,0.9871794871794872,0.9390243902439025,78.0
183,0.9838709677419355,0.8356164383561644,0.9037037037037038,73.0
184,0.7640449438202247,0.9855072463768116,0.8607594936708861,69.0
185,0.7671232876712328,0.9180327868852459,0.8358208955223879,61.0
186,0.8584905660377359,0.978494623655914,0.914572864321608,93.0
187,1.0,0.0851063829787234,0.1568627450980392,47.0
188,0.8484848484848485,0.9655172413793104,0.9032258064516129,87.0
189,0.7878787878787878,0.975,0.8715083798882681,80.0
190,1.0,0.28125,0.43902439024390244,32.0
191,0.9411764705882353,0.9056603773584906,0.923076923076923,106.0
192,0.8160919540229885,0.9861111111111112,0.8930817610062893,72.0
193,0.8494623655913979,0.9518072289156626,0.8977272727272727,83.0
194,0.9347826086956522,0.9555555555555556,0.945054945054945,90.0
195,0.96875,0.8051948051948052,0.8794326241134752,77.0
196,0.8571428571428571,1.0,0.923076923076923,96.0
197,0.9354838709677419,0.5087719298245614,0.6590909090909092,57.0
198,0.8390804597701149,0.9864864864864865,0.906832298136646,74.0
199,0.8333333333333334,0.9036144578313253,0.8670520231213873,83.0
200,0.8532110091743119,1.0,0.9207920792079208,93.0
201,0.8059701492537313,0.72,0.7605633802816901,75.0
202,0.8461538461538461,0.9506172839506173,0.8953488372093024,81.0
203,0.8181818181818182,0.9863013698630136,0.8944099378881987,73.0
204,0.0,0.0,0.0,11.0
205,0.9080459770114943,0.8977272727272727,0.9028571428571429,88.0
206,0.8290598290598291,0.9897959183673469,0.9023255813953488,98.0
207,0.8349514563106796,1.0,0.91005291005291,86.0
208,1.0,0.045454545454545456,0.08695652173913045,44.0
209,0.8767123287671232,0.9014084507042254,0.8888888888888888,71.0
210,0.8476190476190476,0.9888888888888889,0.9128205128205127,90.0
211,0.9,0.9818181818181818,0.9391304347826087,110.0
212,0.9692307692307692,0.984375,0.9767441860465116,64.0
213,0.8879310344827587,1.0,0.9406392694063928,103.0
214,0.8490566037735849,0.989010989010989,0.9137055837563451,91.0
215,1.0,0.8947368421052632,0.9444444444444444,38.0
216,0.8,1.0,0.888888888888889,88.0
217,1.0,0.3709677419354839,0.5411764705882353,62.0
218,0.9,0.1875,0.31034482758620696,48.0
219,1.0,0.1111111111111111,0.19999999999999998,45.0
220,0.7886178861788617,0.9897959183673469,0.8778280542986425,98.0
221,0.9545454545454546,0.9882352941176471,0.9710982658959537,85.0
222,0.6821192052980133,0.9903846153846154,0.807843137254902,104.0
223,0.9292929292929293,0.968421052631579,0.9484536082474226,95.0
224,1.0,0.8387096774193549,0.9122807017543859,31.0
225,0.813953488372093,0.9459459459459459,0.875,74.0
226,0.7518796992481203,0.9900990099009901,0.8547008547008547,101.0
227,0.9210526315789473,0.8974358974358975,0.9090909090909091,78.0
228,1.0,0.609375,0.7572815533980582,64.0
229,0.7755102040816326,0.9743589743589743,0.8636363636363635,78.0
230,0.8585858585858586,0.9883720930232558,0.9189189189189189,86.0
231,0.9814814814814815,0.7571428571428571,0.8548387096774194,70.0
232,0.6928104575163399,0.9724770642201835,0.8091603053435114,109.0
233,0.8879310344827587,1.0,0.9406392694063928,103.0
234,0.8620689655172413,0.9900990099009901,0.9216589861751152,101.0
235,1.0,0.14634146341463414,0.2553191489361702,41.0
236,0.8055555555555556,0.9775280898876404,0.883248730964467,89.0
237,0.9523809523809523,0.7920792079207921,0.8648648648648649,101.0
238,0.896551724137931,0.9629629629629629,0.9285714285714286,108.0
239,1.0,0.38333333333333336,0.5542168674698795,60.0
240,0.8461538461538461,0.4489795918367347,0.5866666666666667,49.0
241,0.9782608695652174,0.9375,0.9574468085106383,96.0
242,0.9203539823008849,0.9904761904761905,0.9541284403669724,105.0
243,0.0,0.0,0.0,7.0
244,0.8113207547169812,0.7962962962962963,0.8037383177570094,54.0
245,1.0,0.21739130434782608,0.3571428571428571,46.0
246,0.9104477611940298,0.8840579710144928,0.8970588235294118,69.0
247,0.9069767441860465,0.6190476190476191,0.7358490566037736,63.0
248,0.5964912280701754,0.8095238095238095,0.6868686868686869,42.0
249,0.9178082191780822,0.9054054054054054,0.9115646258503401,74.0
250,0.9042553191489362,0.9444444444444444,0.9239130434782609,90.0
251,0.0,0.0,0.0,4.0
252,0.9444444444444444,0.9042553191489362,0.9239130434782609,94.0
253,0.8452380952380952,0.8987341772151899,0.8711656441717791,79.0
254,0.8660714285714286,0.9897959183673469,0.9238095238095239,98.0
255,0.9603960396039604,1.0,0.9797979797979798,97.0
256,0.8131868131868132,0.961038961038961,0.880952380952381,77.0
257,0.9315068493150684,0.9066666666666666,0.918918918918919,75.0
258,1.0,0.5147058823529411,0.6796116504854368,68.0
259,0.9207920792079208,0.93,0.9253731343283582,100.0
260,0.8067226890756303,0.96,0.8767123287671232,100.0
261,0.8695652173913043,0.7017543859649122,0.7766990291262136,57.0
262,0.9247311827956989,0.9885057471264368,0.9555555555555556,87.0
263,0.7261904761904762,0.8840579710144928,0.7973856209150327,69.0
264,0.9428571428571428,0.9850746268656716,0.9635036496350364,67.0
265,0.95,0.9743589743589743,0.9620253164556962,78.0
266,1.0,0.32098765432098764,0.4859813084112149,81.0
267,0.8775510204081632,0.9052631578947369,0.8911917098445595,95.0
268,0.9857142857142858,0.8625,0.9200000000000002,80.0
269,0.752,1.0,0.8584474885844748,94.0
270,0.8507462686567164,0.7307692307692307,0.786206896551724,78.0
271,1.0,0.07407407407407407,0.13793103448275862,54.0
272,1.0,0.5208333333333334,0.684931506849315,48.0
273,0.7476635514018691,0.9523809523809523,0.837696335078534,84.0
274,0.7407407407407407,0.9523809523809523,0.8333333333333334,105.0
275,0.7704918032786885,1.0,0.8703703703703703,94.0
276,1.0,0.3888888888888889,0.56,54.0
277,0.79,0.9753086419753086,0.8729281767955802,81.0
278,1.0,0.5660377358490566,0.7228915662650602,53.0
279,0.9191919191919192,0.978494623655914,0.9479166666666667,93.0
280,0.90625,0.5272727272727272,0.6666666666666665,55.0
281,0.8888888888888888,0.9411764705882353,0.9142857142857143,85.0
282,0.9333333333333333,0.7368421052631579,0.8235294117647058,76.0
283,1.0,0.05,0.09523809523809523,60.0
284,0.85,0.7611940298507462,0.8031496062992126,67.0
285,0.8095238095238095,0.9577464788732394,0.8774193548387098,71.0
286,0.8695652173913043,0.9302325581395349,0.898876404494382,86.0
287,1.0,0.8714285714285714,0.9312977099236641,70.0
288,0.8407079646017699,0.9693877551020408,0.900473933649289,98.0
289,0.8547008547008547,1.0,0.9216589861751151,100.0
290,0.8875,1.0,0.9403973509933775,71.0
291,0.8153846153846154,1.0,0.8983050847457628,106.0
292,0.7279411764705882,1.0,0.8425531914893616,99.0
293,0.8482142857142857,0.9895833333333334,0.9134615384615384,96.0
294,0.7037037037037037,0.36538461538461536,0.48101265822784806,52.0
295,0.762962962962963,1.0,0.8655462184873949,103.0
296,0.8676470588235294,0.9833333333333333,0.9218749999999999,120.0
297,0.7761194029850746,0.9904761904761905,0.8702928870292886,105.0
298,0.8333333333333334,1.0,0.9090909090909091,70.0
299,1.0,0.813953488372093,0.8974358974358974,43.0
300,0.9041095890410958,0.7951807228915663,0.846153846153846,83.0
301,0.8552631578947368,0.9420289855072463,0.8965517241379309,69.0
302,0.8666666666666667,0.9891304347826086,0.9238578680203046,92.0
303,0.9354838709677419,0.9775280898876404,0.956043956043956,89.0
304,0.8762886597938144,0.9444444444444444,0.9090909090909091,90.0
305,0.6901408450704225,0.8166666666666667,0.748091603053435,60.0
306,0.8541666666666666,0.6612903225806451,0.7454545454545455,62.0
307,0.8956521739130435,0.9903846153846154,0.9406392694063926,104.0
308,0.8776978417266187,0.9606299212598425,0.9172932330827067,127.0
309,1.0,0.574468085106383,0.7297297297297298,47.0
310,0.90625,0.9886363636363636,0.9456521739130435,88.0
311,0.828125,0.9906542056074766,0.9021276595744682,107.0
312,0.8666666666666667,0.9420289855072463,0.9027777777777778,69.0
313,0.7924528301886793,0.711864406779661,0.75,59.0
314,0.9139784946236559,0.9770114942528736,0.9444444444444445,87.0
315,0.8850574712643678,0.927710843373494,0.9058823529411766,83.0
316,0.78125,0.974025974025974,0.8670520231213873,77.0
317,0.9811320754716981,0.7123287671232876,0.8253968253968254,73.0
318,1.0,0.07017543859649122,0.13114754098360656,57.0
319,0.9042553191489362,0.9444444444444444,0.9239130434782609,90.0
320,0.8888888888888888,1.0,0.9411764705882353,96.0
321,0.7209302325581395,0.9789473684210527,0.8303571428571428,95.0
322,0.9305555555555556,0.8072289156626506,0.864516129032258,83.0
323,0.9135802469135802,0.9736842105263158,0.9426751592356688,76.0
324,0.8225806451612904,0.7846153846153846,0.8031496062992126,65.0
325,0.9238095238095239,1.0,0.9603960396039605,97.0
326,0.8585858585858586,0.9659090909090909,0.9090909090909091,88.0
327,0.6791044776119403,1.0,0.8088888888888888,91.0
328,0.7731958762886598,0.9493670886075949,0.8522727272727272,79.0
329,0.8333333333333334,0.9558823529411765,0.8904109589041096,68.0
330,0.8888888888888888,0.9777777777777777,0.931216931216931,90.0
331,0.7604166666666666,0.948051948051948,0.8439306358381503,77.0
332,0.9230769230769231,0.5294117647058824,0.6728971962616822,68.0
333,0.8108108108108109,1.0,0.8955223880597014,90.0
334,0.8415841584158416,1.0,0.913978494623656,85.0
335,0.8222222222222222,1.0,0.9024390243902439,111.0
336,0.8450704225352113,0.8695652173913043,0.8571428571428571,69.0
337,0.971830985915493,0.8961038961038961,0.9324324324324325,77.0
338,1.0,0.9230769230769231,0.9600000000000001,65.0
339,1.0,0.6666666666666666,0.8,48.0
340,0.9411764705882353,0.32,0.4776119402985075,50.0
341,0.7560975609756098,0.775,0.7654320987654322,40.0
342,0.8823529411764706,0.9183673469387755,0.9,98.0
343,0.8660714285714286,0.97,0.9150943396226415,100.0
344,0.8829787234042553,0.9651162790697675,0.9222222222222223,86.0
345,0.8773584905660378,1.0,0.9346733668341709,93.0
346,0.8433734939759037,0.9722222222222222,0.903225806451613,72.0
347,0.0,0.0,0.0,19.0
348,1.0,0.2553191489361702,0.4067796610169491,47.0
349,0.9710144927536232,0.9852941176470589,0.9781021897810219,68.0
350,0.946236559139785,0.9777777777777777,0.9617486338797814,90.0
351,1.0,0.5230769230769231,0.686868686868687,65.0
352,0.7368421052631579,0.8615384615384616,0.7943262411347517,65.0
353,0.8584905660377359,0.9680851063829787,0.91,94.0
354,0.8854166666666666,0.9659090909090909,0.9239130434782609,88.0
355,0.9302325581395349,0.9090909090909091,0.9195402298850575,88.0
356,0.8446601941747572,0.9666666666666667,0.9015544041450777,90.0
357,0.6741573033707865,0.9836065573770492,0.7999999999999999,61.0
358,0.9375,0.8152173913043478,0.872093023255814,92.0
359,0.8103448275862069,1.0,0.8952380952380952,94.0
360,0.9090909090909091,0.9523809523809523,0.9302325581395349,105.0
361,0.9705882352941176,0.7674418604651163,0.8571428571428571,86.0
362,0.9252336448598131,1.0,0.9611650485436893,99.0
363,0.7368421052631579,0.7777777777777778,0.7567567567567567,54.0
364,0.9534883720930233,1.0,0.9761904761904763,41.0
365,1.0,0.45,0.6206896551724138,40.0
366,0.8681318681318682,0.9080459770114943,0.8876404494382023,87.0
367,0.9180327868852459,0.9032258064516129,0.9105691056910569,62.0
368,0.845360824742268,0.9879518072289156,0.9111111111111111,83.0
369,0.918918918918919,0.4788732394366197,0.6296296296296297,71.0
370,0.8269230769230769,0.9772727272727273,0.8958333333333334,88.0
371,0.8210526315789474,0.975,0.8914285714285713,80.0
372,0.9074074074074074,0.6125,0.7313432835820897,80.0
373,1.0,0.7017543859649122,0.8247422680412371,57.0
374,0.7222222222222222,0.9558823529411765,0.8227848101265822,68.0
375,0.8,0.9411764705882353,0.8648648648648648,68.0
376,0.0,0.0,0.0,5.0
377,1.0,0.06521739130434782,0.12244897959183672,46.0
378,0.8717948717948718,0.9444444444444444,0.9066666666666667,72.0
379,0.9,0.9782608695652174,0.9375,92.0
380,0.9191919191919192,0.9891304347826086,0.9528795811518325,92.0
381,0.8558558558558559,0.979381443298969,0.9134615384615384,97.0
382,0.7078651685393258,0.9264705882352942,0.802547770700637,68.0
383,0.9523809523809523,0.6349206349206349,0.7619047619047619,63.0
384,0.9791666666666666,0.7704918032786885,0.8623853211009173,61.0
385,0.8938053097345132,0.9805825242718447,0.9351851851851852,103.0
386,0.8876404494382022,0.9753086419753086,0.9294117647058823,81.0
387,0.9051724137931034,0.9545454545454546,0.9292035398230089,110.0
388,0.9125,0.9605263157894737,0.935897435897436,76.0
389,0.9803921568627451,0.704225352112676,0.8196721311475409,71.0
390,0.0,0.0,0.0,14.0
391,1.0,0.21428571428571427,0.35294117647058826,42.0
392,0.8558558558558559,0.9313725490196079,0.892018779342723,102.0
393,0.8867924528301887,1.0,0.9400000000000001,94.0
394,0.8348623853211009,1.0,0.9099999999999999,91.0
395,1.0,0.16666666666666666,0.2857142857142857,42.0
396,0.8476190476190476,0.9888888888888889,0.9128205128205127,90.0
397,0.8048780487804879,0.9801980198019802,0.8839285714285714,101.0
398,0.8907563025210085,0.9814814814814815,0.933920704845815,108.0
399,0.6060606060606061,1.0,0.7547169811320755,60.0
400,1.0,0.375,0.5454545454545454,56.0
401,1.0,0.6363636363636364,0.7777777777777778,22.0
402,0.8131868131868132,0.9487179487179487,0.8757396449704142,78.0
403,0.7886178861788617,0.9897959183673469,0.8778280542986425,98.0
404,0.82,0.845360824742268,0.83248730964467,97.0
405,1.0,0.10526315789473684,0.1904761904761905,38.0
406,1.0,0.47619047619047616,0.6451612903225806,63.0
407,0.7339449541284404,0.9876543209876543,0.8421052631578947,81.0
408,0.8928571428571429,0.9868421052631579,0.9375,76.0
409,0.8666666666666667,0.9904761904761905,0.9244444444444445,105.0
410,0.9270833333333334,1.0,0.9621621621621621,89.0
411,0.8303571428571429,0.9893617021276596,0.9029126213592233,94.0
412,1.0,0.0625,0.11764705882352941,64.0
413,0.9375,0.6818181818181818,0.7894736842105263,66.0
414,0.8333333333333334,1.0,0.9090909090909091,90.0
415,0.0,0.0,0.0,21.0
416,0.7211538461538461,0.974025974025974,0.8287292817679558,77.0
417,0.9487179487179487,0.8809523809523809,0.9135802469135802,84.0
418,0.9117647058823529,0.9789473684210527,0.9441624365482234,95.0
419,0.8695652173913043,0.9615384615384616,0.91324200913242,104.0
420,1.0,0.8823529411764706,0.9375,85.0
421,0.9504950495049505,0.96,0.9552238805970149,100.0
422,0.8677685950413223,0.9905660377358491,0.9251101321585904,106.0
423,0.7894736842105263,0.2112676056338028,0.33333333333333337,71.0
424,0.9065420560747663,0.9603960396039604,0.9326923076923077,101.0
425,1.0,0.6666666666666666,0.8,42.0
426,0.8703703703703703,0.9591836734693877,0.912621359223301,98.0
427,0.0,0.0,0.0,3.0
428,0.7661290322580645,0.9895833333333334,0.8636363636363636,96.0
429,0.9722222222222222,0.603448275862069,0.7446808510638298,58.0
430,1.0,0.3584905660377358,0.5277777777777778,53.0
431,0.8557692307692307,1.0,0.9222797927461139,89.0
432,0.9294117647058824,0.9753086419753086,0.9518072289156626,81.0
433,0.90625,1.0,0.9508196721311475,87.0
434,0.8369565217391305,0.9871794871794872,0.9058823529411766,78.0
435,0.6810344827586207,1.0,0.8102564102564103,79.0
436,0.0,0.0,0.0,34.0
437,0.9487179487179487,0.961038961038961,0.9548387096774195,77.0
438,0.7291666666666666,0.9722222222222222,0.8333333333333333,72.0
439,0.9215686274509803,0.746031746031746,0.8245614035087719,63.0
440,0.9145299145299145,0.963963963963964,0.9385964912280702,111.0
441,1.0,0.13157894736842105,0.23255813953488372,38.0
442,0.8712871287128713,0.967032967032967,0.9166666666666667,91.0
443,0.684931506849315,0.819672131147541,0.7462686567164178,61.0
444,0.6486486486486487,0.972972972972973,0.7783783783783784,74.0
445,0.8493150684931506,0.8266666666666667,0.8378378378378378,75.0
446,0.8421052631578947,0.5517241379310345,0.6666666666666666,58.0
447,0.7272727272727273,0.8727272727272727,0.7933884297520661,55.0
448,1.0,0.10204081632653061,0.1851851851851852,49.0
449,0.6363636363636364,0.2978723404255319,0.40579710144927533,47.0
450,1.0,0.36,0.5294117647058824,50.0
451,0.8073394495412844,0.9777777777777777,0.8844221105527638,90.0
452,0.8686868686868687,0.9885057471264368,0.9247311827956989,87.0
453,0.9891304347826086,0.9891304347826086,0.9891304347826086,92.0
454,0.978494623655914,0.9578947368421052,0.9680851063829788,95.0
455,1.0,0.703125,0.8256880733944955,64.0
456,0.9666666666666667,0.8529411764705882,0.90625,102.0
457,0.6967213114754098,0.9883720930232558,0.8173076923076923,86.0
458,0.8974358974358975,0.660377358490566,0.7608695652173912,53.0
459,0.963855421686747,0.898876404494382,0.9302325581395349,89.0
460,0.927536231884058,0.8421052631578947,0.882758620689655,76.0
461,1.0,0.7222222222222222,0.8387096774193548,36.0
462,1.0,0.34782608695652173,0.5161290322580645,46.0
463,0.8631578947368421,1.0,0.9265536723163842,82.0
464,0.7964601769911505,0.9782608695652174,0.8780487804878049,92.0
465,0.9518072289156626,0.9875,0.9693251533742331,80.0
466,0.94,0.9791666666666666,0.9591836734693877,96.0
467,0.9577464788732394,0.8717948717948718,0.9127516778523489,78.0
468,1.0,0.10638297872340426,0.1923076923076923,47.0
469,0.9404761904761905,0.9518072289156626,0.9461077844311376,83.0
470,0.8461538461538461,0.2682926829268293,0.4074074074074075,41.0
471,1.0,0.4090909090909091,0.5806451612903226,44.0
472,0.8125,1.0,0.896551724137931,104.0
473,0.7916666666666666,0.987012987012987,0.8786127167630057,77.0
474,0.8849557522123894,0.9615384615384616,0.9216589861751152,104.0
475,0.9285714285714286,0.5098039215686274,0.6582278481012658,51.0
476,0.8545454545454545,1.0,0.9215686274509803,94.0
477,1.0,0.3448275862068966,0.5128205128205129,58.0
478,0.875,0.32558139534883723,0.47457627118644063,43.0
479,0.7244094488188977,0.989247311827957,0.8363636363636363,93.0
480,1.0,0.7021276595744681,0.825,47.0
481,0.8571428571428571,0.9473684210526315,0.9,76.0
482,0.90625,0.6170212765957447,0.7341772151898734,47.0
483,0.9175257731958762,0.839622641509434,0.876847290640394,106.0
484,1.0,0.7777777777777778,0.8750000000000001,90.0
485,0.7647058823529411,1.0,0.8666666666666666,91.0
486,0.7384615384615385,1.0,0.8495575221238938,96.0
487,1.0,0.7333333333333333,0.846153846153846,75.0
488,0.9767441860465116,0.9130434782608695,0.9438202247191011,46.0
489,0.7045454545454546,0.9393939393939394,0.8051948051948052,66.0
490,0.8952380952380953,0.9791666666666666,0.9353233830845771,96.0
491,0.8721804511278195,1.0,0.931726907630522,116.0
492,0.9381443298969072,0.9381443298969072,0.9381443298969072,97.0
493,0.8923076923076924,0.8285714285714286,0.8592592592592593,70.0
494,0.8921568627450981,0.9381443298969072,0.914572864321608,97.0
495,0.0,0.0,0.0,46.0
496,0.8898305084745762,0.9905660377358491,0.9374999999999999,106.0
497,1.0,0.10256410256410256,0.18604651162790695,39.0
498,0.8902439024390244,0.9240506329113924,0.9068322981366461,79.0
499,0.8636363636363636,0.475,0.6129032258064516,40.0
500,0.0,0.0,0.0,42.0
501,0.9016393442622951,0.9821428571428571,0.9401709401709402,112.0
502,0.971830985915493,0.8518518518518519,0.9078947368421053,81.0
503,0.8125,0.9873417721518988,0.8914285714285716,79.0
504,0.6739130434782609,1.0,0.8051948051948052,93.0
505,0.8478260869565217,0.975,0.9069767441860466,80.0
506,1.0,0.5714285714285714,0.7272727272727273,42.0
507,0.9428571428571428,0.8048780487804879,0.868421052631579,82.0
508,0.8734177215189873,0.9857142857142858,0.9261744966442954,70.0
509,0.8850574712643678,0.8191489361702128,0.850828729281768,94.0
510,0.9349593495934959,1.0,0.9663865546218486,115.0
511,0.8666666666666667,0.2826086956521739,0.4262295081967213,46.0
512,1.0,0.030303030303030304,0.05882352941176471,33.0
513,0.8617021276595744,0.9529411764705882,0.9050279329608938,85.0
514,0.9814814814814815,0.6883116883116883,0.8091603053435115,77.0
515,1.0,0.8292682926829268,0.9066666666666667,41.0
516,0.8823529411764706,0.28846153846153844,0.4347826086956522,52.0
517,0.875,0.5121951219512195,0.6461538461538462,41.0
518,0.6620689655172414,1.0,0.7966804979253111,96.0
519,0.8493150684931506,0.8857142857142857,0.8671328671328671,70.0
520,0.708029197080292,1.0,0.8290598290598291,97.0
521,0.8828828828828829,0.8990825688073395,0.8909090909090909,109.0
522,0.9069767441860465,0.975,0.9397590361445783,80.0
523,0.9354838709677419,0.8656716417910447,0.8992248062015503,67.0
524,0.7481481481481481,0.9619047619047619,0.8416666666666667,105.0
525,0.8888888888888888,0.9629629629629629,0.9244444444444444,108.0
526,0.9387755102040817,0.989247311827957,0.9633507853403142,93.0
